monge_80.jpg,0.841286,0.711618,0.571577,0.43361,0.298755,0.179461,0.112033
monge_81.jpg,0.813278,0.674274,0.532158,0.391079,0.248963,0.146266,0.0871369
monge_82.jpg,0.837137,0.702282,0.559129,0.410788,0.270747,0.158714,0.090249
monge_83.jpg,0.832988,0.700207,0.562241,0.427386,0.287344,0.180498,0.0943983
monge_86.jpg,0.817427,0.684647,0.53527,0.384855,0.241701,0.125519,0.0529046
monge_87.jpg,0.810166,0.650415,0.490664,0.332988,0.173237,0.0674274
monge_9.jpg,0.845436,0.720954,0.570539,0.438797,0.306017,0.206432,0.131743
monge_91.jpg,0.825726,0.674274,0.51971,0.359958,0.202282,0.0954357
monge_96.jpg,0.787344,0.65249,0.496888,0.352697,0.201245,0.0912863
monge_97.jpg,0.825726,0.68361,0.525934,0.377593,0.219917,0.104772
monge_99.jpg,0.826764,0.702282,0.551867,0.410788,0.267635,0.159751,0.0684647
